ROUTE,DIRECTION,LATITUDE,LONGITUDE
I 80,Eastbound,41.54212291,-109.857394
I 80,Eastbound,41.54214702,-109.8568198
I 80,Eastbound,41.5421635,-109.8561512
I 80,Eastbound,41.5422021,-109.8547052
I 80,Eastbound,41.5422083,-109.8543395
I 80,Eastbound,41.5422165,-109.8540123
I 80,Eastbound,41.54224847,-109.8529069
I 80,Eastbound,41.5422838,-109.8516853
I 80,Eastbound,41.5423752,-109.8483298
I 80,Eastbound,41.5423752,-109.8483298
I 80,Eastbound,41.5424149,-109.8468773
I 80,Eastbound,41.54244273,-109.8458999
I 80,Eastbound,41.5424579,-109.8453671
I 80,Eastbound,41.5425474,-109.8423015
I 80,Eastbound,41.5425734,-109.8413257
I 80,Eastbound,41.5426186,-109.8397575
I 80,Eastbound,41.5426923,-109.8371085
I 80,Eastbound,41.542707,-109.8364556
I 80,Eastbound,41.54272143,-109.8356596
I 80,Eastbound,41.5427262,-109.8352192
I 80,Eastbound,41.5427299,-109.8346125
I 80,Eastbound,41.5427314,-109.8339581
I 80,Eastbound,41.5427299,-109.8330901
I 80,Eastbound,41.5427146,-109.8292753
I 80,Eastbound,41.5427092,-109.8264862
I 80,Eastbound,41.5427056,-109.8256485
I 80,Eastbound,41.5426983,-109.8244282
I 80,Eastbound,41.5426974,-109.8223163
I 80,Eastbound,41.5426947,-109.8217369
I 80,Eastbound,41.5426843,-109.8177001
I 80,Eastbound,41.5426766,-109.815636
I 80,Eastbound,41.5426751,-109.8142483
I 80,Eastbound,41.5426707,-109.8133438
I 80,Eastbound,41.5426697,-109.8127272
I 80,Eastbound,41.5426639,-109.8112371
I 80,Eastbound,41.5426612,-109.8099685
I 80,Eastbound,41.5426563,-109.8087359
I 80,Eastbound,41.5426514,-109.8079447
I 80,Eastbound,41.5426496,-109.8066061
I 80,Eastbound,41.542644,-109.8051159
I 80,Eastbound,41.5426429,-109.80417
I 80,Eastbound,41.5426379,-109.802324
I 80,Eastbound,41.54263026,-109.8009078
I 80,Eastbound,41.5426291,-109.8006925
I 80,Eastbound,41.5426259,-109.7996386
I 80,Eastbound,41.5426259,-109.7996386
I 80,Eastbound,41.5426212,-109.7973912
I 80,Eastbound,41.54261832,-109.7968524
I 80,Eastbound,41.542615,-109.7962319
I 80,Eastbound,41.54261522,-109.7958905
I 80,Eastbound,41.54261382,-109.7956574
I 80,Eastbound,41.5426113,-109.7941628
I 80,Eastbound,41.5426075,-109.7933511
I 80,Eastbound,41.5426075,-109.7933511
I 80,Eastbound,41.5426044,-109.7925977
I 80,Eastbound,41.5425997,-109.791874
I 80,Eastbound,41.54259681,-109.7900924
I 80,Eastbound,41.5425967,-109.7900229
I 80,Eastbound,41.5425908,-109.7881839
I 80,Eastbound,41.5425791,-109.7852403
I 80,Eastbound,41.5425791,-109.7852403
I 80,Eastbound,41.54257208,-109.7834611
I 80,Eastbound,41.5425701,-109.7829595
I 80,Eastbound,41.5425689,-109.7818645
I 80,Eastbound,41.5425652,-109.7807744
I 80,Eastbound,41.5425631,-109.779544
I 80,Eastbound,41.5425568,-109.777941
I 80,Eastbound,41.5425526,-109.7764511
I 80,Eastbound,41.5425411,-109.7737764
I 80,Eastbound,41.5425368,-109.7730463
I 80,Eastbound,41.5425357,-109.7718812
I 80,Eastbound,41.54253,-109.7709483
I 80,Eastbound,41.5425258,-109.7687994
I 80,Eastbound,41.5425191,-109.7675626
I 80,Eastbound,41.5425148,-109.7661047
I 80,Eastbound,41.542508,-109.7648467
I 80,Eastbound,41.5425058,-109.7635747
I 80,Eastbound,41.5424951,-109.7611175
I 80,Eastbound,41.5424931,-109.7599498
I 80,Eastbound,41.5424899,-109.7589758
I 80,Eastbound,41.5424893,-109.7582145
I 80,Eastbound,41.5424836,-109.7572771
I 80,Eastbound,41.5424755,-109.754918
I 80,Eastbound,41.54247,-109.7537949
I 80,Eastbound,41.5424672,-109.7523064
I 80,Eastbound,41.5424599,-109.7509704
I 80,Eastbound,41.5424528,-109.7488218
I 80,Eastbound,41.5424482,-109.7478049
I 80,Eastbound,41.5424424,-109.7453741
I 80,Eastbound,41.5424368,-109.7442092
I 80,Eastbound,41.5424322,-109.7424798
I 80,Eastbound,41.5424272,-109.7415581
I 80,Eastbound,41.5424228,-109.7402315
I 80,Eastbound,41.5424178,-109.7393246
I 80,Eastbound,41.5424163,-109.7386707
I 80,Eastbound,41.5424095,-109.7371512
I 80,Eastbound,41.5424073,-109.7362428
I 80,Eastbound,41.542401,-109.7350092
I 80,Eastbound,41.5423981,-109.7334144
I 80,Eastbound,41.5423858,-109.7308016
I 80,Eastbound,41.5423805,-109.7289092
I 80,Eastbound,41.5423759,-109.7279305
I 80,Eastbound,41.5423746,-109.7269826
I 80,Eastbound,41.5423659,-109.7254608
I 80,Eastbound,41.5423602,-109.7236099
I 80,Eastbound,41.5423457,-109.7205695
I 80,Eastbound,41.542338,-109.7177476
I 80,Eastbound,41.5423251,-109.7147269
I 80,Eastbound,41.542315,-109.7116489
I 80,Eastbound,41.5423098,-109.7104019
I 80,Eastbound,41.54230515,-109.709645
I 80,Eastbound,41.5423039,-109.7094423
I 80,Eastbound,41.5423039,-109.7088255
I 80,Eastbound,41.5423002,-109.7077442
I 80,Eastbound,41.5422862,-109.7042251
I 80,Eastbound,41.5422777,-109.7026956
I 80,Eastbound,41.5422755,-109.7014589
I 80,Eastbound,41.5422712,-109.7005572
I 80,Eastbound,41.5422686,-109.699363
I 80,Eastbound,41.54225994,-109.6975874
I 80,Eastbound,41.54225512,-109.6960606
I 80,Eastbound,41.54225512,-109.6960606
I 80,Eastbound,41.5422509,-109.6947498
I 80,Eastbound,41.5422429,-109.6934754
I 80,Eastbound,41.5422413,-109.6922836
I 80,Eastbound,41.54223556,-109.6913245
I 80,Eastbound,41.5422281,-109.6891949
I 80,Eastbound,41.5422196,-109.6875996
I 80,Eastbound,41.5422158,-109.6861484
I 80,Eastbound,41.54220874,-109.6843557
I 80,Eastbound,41.5422015,-109.6825265
I 80,Eastbound,41.5421862,-109.6797008
I 80,Eastbound,41.5421849,-109.6790869
I 80,Eastbound,41.5421857,-109.6787612
I 80,Eastbound,41.5421931,-109.6778214
I 80,Eastbound,41.542197,-109.6775244
I 80,Eastbound,41.5422023,-109.6772451
I 80,Eastbound,41.5422098,-109.6769373
I 80,Eastbound,41.542219,-109.6766311
I 80,Eastbound,41.5422305,-109.6762945
I 80,Eastbound,41.54223992,-109.6760676
I 80,Eastbound,41.5422437,-109.6759767
I 80,Eastbound,41.5422871,-109.6750715
I 80,Eastbound,41.5424056,-109.6727543
I 80,Eastbound,41.5424726,-109.6713765
I 80,Eastbound,41.5425736,-109.6694583
I 80,Eastbound,41.5426714,-109.6675026
I 80,Eastbound,41.5428206,-109.6646129
I 80,Eastbound,41.5428779,-109.6634563
I 80,Eastbound,41.542929,-109.6625095
I 80,Eastbound,41.5429859,-109.6613581
I 80,Eastbound,41.5430386,-109.660384
I 80,Eastbound,41.5430877,-109.6593708
I 80,Eastbound,41.5431793,-109.6575925
I 80,Eastbound,41.5432788,-109.6555548
I 80,Eastbound,41.54337384,-109.6537151
I 80,Eastbound,41.5434254,-109.6527166
I 80,Eastbound,41.5435395,-109.650438
I 80,Eastbound,41.5436101,-109.6490721
I 80,Eastbound,41.5436532,-109.6481981
I 80,Eastbound,41.5437033,-109.6472241
I 80,Eastbound,41.5438118,-109.645058
I 80,Eastbound,41.5438594,-109.644142
I 80,Eastbound,41.5441245,-109.6389228
I 80,Eastbound,41.5442133,-109.6371165
I 80,Eastbound,41.5443104,-109.6352309
I 80,Eastbound,41.5443696,-109.6340155
I 80,Eastbound,41.5444153,-109.6331425
I 80,Eastbound,41.5444772,-109.631879
I 80,Eastbound,41.5445862,-109.6297873
I 80,Eastbound,41.5447501,-109.6265684
I 80,Eastbound,41.5448236,-109.6250557
I 80,Eastbound,41.5450848,-109.6199189
I 80,Eastbound,41.5451279,-109.6190158
I 80,Eastbound,41.5451766,-109.6180737
I 80,Eastbound,41.5452789,-109.6159867
I 80,Eastbound,41.5453306,-109.6150343
I 80,Eastbound,41.5453499,-109.6147199
I 80,Eastbound,41.5453709,-109.6144246
I 80,Eastbound,41.5453991,-109.6141011
I 80,Eastbound,41.5454279,-109.6138146
I 80,Eastbound,41.5454478,-109.6136338
I 80,Eastbound,41.5454981,-109.6132059
I 80,Eastbound,41.5455361,-109.6129116
I 80,Eastbound,41.5455793,-109.6125987
I 80,Eastbound,41.5456226,-109.6123056
I 80,Eastbound,41.5456605,-109.6120676
I 80,Eastbound,41.5457212,-109.6117129
I 80,Eastbound,41.5457863,-109.6113627
I 80,Eastbound,41.5458353,-109.6111148
I 80,Eastbound,41.5459009,-109.6108021
I 80,Eastbound,41.5459704,-109.610489
I 80,Eastbound,41.5460257,-109.6102506
I 80,Eastbound,41.5461031,-109.6099313
I 80,Eastbound,41.5461825,-109.6096221
I 80,Eastbound,41.5462554,-109.6093533
I 80,Eastbound,41.5463423,-109.6090477
I 80,Eastbound,41.5464218,-109.6087797
I 80,Eastbound,41.5464817,-109.6085848
I 80,Eastbound,41.5465995,-109.6082142
I 80,Eastbound,41.5467107,-109.6078817
I 80,Eastbound,41.546789,-109.6076557
I 80,Eastbound,41.5468853,-109.607388
I 80,Eastbound,41.5469935,-109.607096
I 80,Eastbound,41.547079,-109.6068725
I 80,Eastbound,41.5472089,-109.606543
I 80,Eastbound,41.5473233,-109.6062645
I 80,Eastbound,41.5474303,-109.6060134
I 80,Eastbound,41.5475551,-109.6057311
I 80,Eastbound,41.5476684,-109.6054844
I 80,Eastbound,41.5478278,-109.6051517
I 80,Eastbound,41.5479186,-109.6049663
I 80,Eastbound,41.5480397,-109.6047259
I 80,Eastbound,41.5481791,-109.6044571
I 80,Eastbound,41.5483173,-109.6041984
I 80,Eastbound,41.5484491,-109.603957
I 80,Eastbound,41.5485955,-109.6036931
I 80,Eastbound,41.5490027,-109.6029669
I 80,Eastbound,41.5498256,-109.6015211
I 80,Eastbound,41.5501207,-109.601
I 80,Eastbound,41.5505314,-109.6002842
I 80,Eastbound,41.5509387,-109.5995666
I 80,Eastbound,41.55121939,-109.5990692
I 80,Eastbound,41.5514482,-109.5986637
I 80,Eastbound,41.5517927,-109.5980589
I 80,Eastbound,41.5517927,-109.5980589
I 80,Eastbound,41.5522254,-109.5973018
I 80,Eastbound,41.5527983,-109.5962906
I 80,Eastbound,41.55318643,-109.5956129
I 80,Eastbound,41.5532109,-109.5955702
I 80,Eastbound,41.5533245,-109.5953697
I 80,Eastbound,41.5534571,-109.5951305
I 80,Eastbound,41.5535834,-109.5948965
I 80,Eastbound,41.5537362,-109.5946051
I 80,Eastbound,41.5538458,-109.5943906
I 80,Eastbound,41.5539662,-109.5941498
I 80,Eastbound,41.5540944,-109.5938854
I 80,Eastbound,41.5542287,-109.5935977
I 80,Eastbound,41.5542975,-109.5934456
I 80,Eastbound,41.554351,-109.5933267
I 80,Eastbound,41.5544609,-109.5930744
I 80,Eastbound,41.5545809,-109.5927881
I 80,Eastbound,41.5546812,-109.5925406
I 80,Eastbound,41.5547716,-109.592309
I 80,Eastbound,41.5549162,-109.5919263
I 80,Eastbound,41.5549927,-109.5917175
I 80,Eastbound,41.5550974,-109.5914223
I 80,Eastbound,41.5551962,-109.5911317
I 80,Eastbound,41.55533336,-109.5907089
I 80,Eastbound,41.55533336,-109.5907089
I 80,Eastbound,41.5553799,-109.5905636
I 80,Eastbound,41.5554613,-109.590294
I 80,Eastbound,41.5555492,-109.5899866
I 80,Eastbound,41.5556312,-109.5896862
I 80,Eastbound,41.5557046,-109.5894034
I 80,Eastbound,41.5557705,-109.5891365
I 80,Eastbound,41.5558443,-109.5888235
I 80,Eastbound,41.5559064,-109.5885446
I 80,Eastbound,41.555943,-109.5883729
I 80,Eastbound,41.5559736,-109.5882282
I 80,Eastbound,41.55603,-109.5879473
I 80,Eastbound,41.5560904,-109.5876281
I 80,Eastbound,41.5561403,-109.5873454
I 80,Eastbound,41.5561816,-109.5870971
I 80,Eastbound,41.5562422,-109.5867101
I 80,Eastbound,41.55626969,-109.5865218
I 80,Eastbound,41.5565088,-109.5848838
I 80,Eastbound,41.5567223,-109.5834328
I 80,Eastbound,41.5568888,-109.5822848
I 80,Eastbound,41.5568888,-109.5822848
I 80,Eastbound,41.5571374,-109.5806177
I 80,Eastbound,41.55726863,-109.5797243
I 80,Eastbound,41.5574944,-109.5781873
I 80,Eastbound,41.5577605,-109.5763951
I 80,Eastbound,41.5578486,-109.5757903
I 80,Eastbound,41.5579657,-109.5750071
I 80,Eastbound,41.5581936,-109.5734428
I 80,Eastbound,41.5583384,-109.5724864
I 80,Eastbound,41.5583847,-109.572195
I 80,Eastbound,41.558437,-109.5718876
I 80,Eastbound,41.5584901,-109.5715985
I 80,Eastbound,41.5585506,-109.5712917
I 80,Eastbound,41.5586106,-109.5710042
I 80,Eastbound,41.5586792,-109.5706888
I 80,Eastbound,41.5587488,-109.5703862
I 80,Eastbound,41.5588178,-109.5701028
I 80,Eastbound,41.558895,-109.5698022
I 80,Eastbound,41.5589703,-109.5695215
I 80,Eastbound,41.5590455,-109.5692512
I 80,Eastbound,41.5591236,-109.5689817
I 80,Eastbound,41.5592177,-109.568671
I 80,Eastbound,41.5593016,-109.5684061
I 80,Eastbound,41.5594,-109.568108
I 80,Eastbound,41.5594904,-109.5678461
I 80,Eastbound,41.5595958,-109.5675519
I 80,Eastbound,41.5596945,-109.5672847
I 80,Eastbound,41.5598017,-109.5670015
I 80,Eastbound,41.5598915,-109.5667707
I 80,Eastbound,41.5604489,-109.5653585
I 80,Eastbound,41.5607767,-109.564519
I 80,Eastbound,41.5609817,-109.5639985
I 80,Eastbound,41.5612973,-109.5631879
I 80,Eastbound,41.561829,-109.5618449
I 80,Eastbound,41.5624571,-109.5602312
I 80,Eastbound,41.5629476,-109.5589799
I 80,Eastbound,41.5631105,-109.5585581
I 80,Eastbound,41.5632202,-109.5582658
I 80,Eastbound,41.5633218,-109.5579794
I 80,Eastbound,41.563412,-109.5577083
I 80,Eastbound,41.5634981,-109.5574352
I 80,Eastbound,41.5635885,-109.5571335
I 80,Eastbound,41.5636643,-109.556864
I 80,Eastbound,41.5637455,-109.5565573
I 80,Eastbound,41.5638156,-109.5562746
I 80,Eastbound,41.5638856,-109.5559714
I 80,Eastbound,41.5639453,-109.5556941
I 80,Eastbound,41.5639676,-109.5555827
I 80,Eastbound,41.5640096,-109.5553697
I 80,Eastbound,41.5640589,-109.5550988
I 80,Eastbound,41.5641139,-109.5547722
I 80,Eastbound,41.5641517,-109.5545284
I 80,Eastbound,41.564197,-109.5542076
I 80,Eastbound,41.5642378,-109.5538769
I 80,Eastbound,41.564271,-109.5535546
I 80,Eastbound,41.5642964,-109.5532703
I 80,Eastbound,41.5643185,-109.5529842
I 80,Eastbound,41.5643389,-109.5526598
I 80,Eastbound,41.5643542,-109.5523207
I 80,Eastbound,41.5643626,-109.5520469
I 80,Eastbound,41.5643676,-109.551758
I 80,Eastbound,41.5643689,-109.5514317
I 80,Eastbound,41.564365,-109.5511069
I 80,Eastbound,41.5643566,-109.5508043
I 80,Eastbound,41.5643463,-109.5505605
I 80,Eastbound,41.5643279,-109.5502298
I 80,Eastbound,41.5643051,-109.5499045
I 80,Eastbound,41.5642805,-109.549617
I 80,Eastbound,41.5642663,-109.5494741
I 80,Eastbound,41.5642663,-109.5494741
I 80,Eastbound,41.5642362,-109.5491907
I 80,Eastbound,41.5642161,-109.5490149
I 80,Eastbound,41.5641728,-109.5486831
I 80,Eastbound,41.56413,-109.5483988
I 80,Eastbound,41.5640775,-109.5480785
I 80,Eastbound,41.5640201,-109.5477587
I 80,Eastbound,41.5639653,-109.5474775
I 80,Eastbound,41.5638998,-109.5471701
I 80,Eastbound,41.5638342,-109.5468828
I 80,Eastbound,41.5637508,-109.5465436
I 80,Eastbound,41.5636881,-109.546304
I 80,Eastbound,41.5636022,-109.5459958
I 80,Eastbound,41.5635149,-109.5456979
I 80,Eastbound,41.56345758,-109.5455119
I 80,Eastbound,41.5634404,-109.5454561
I 80,Eastbound,41.5633419,-109.5451541
I 80,Eastbound,41.5632411,-109.5448648
I 80,Eastbound,41.5631425,-109.5445955
I 80,Eastbound,41.563032,-109.5443032
I 80,Eastbound,41.5626137,-109.5432467
I 80,Eastbound,41.5622889,-109.5424153
I 80,Eastbound,41.5621618,-109.5420816
I 80,Eastbound,41.5620777,-109.5418551
I 80,Eastbound,41.5620558,-109.5417944
I 80,Eastbound,41.56204444,-109.5417586
I 80,Eastbound,41.56204444,-109.5417586
I 80,Eastbound,41.5620307,-109.5417247
I 80,Eastbound,41.5619712,-109.5415592
I 80,Eastbound,41.56188,-109.5412948
I 80,Eastbound,41.5617808,-109.540995
I 80,Eastbound,41.5616985,-109.5407368
I 80,Eastbound,41.5616032,-109.5404252
I 80,Eastbound,41.5615249,-109.5401567
I 80,Eastbound,41.5614495,-109.539886
I 80,Eastbound,41.5613677,-109.5395794
I 80,Eastbound,41.5613124,-109.539361
I 80,Eastbound,41.5612221,-109.538986
I 80,Eastbound,41.5611516,-109.5386728
I 80,Eastbound,41.5610919,-109.5383954
I 80,Eastbound,41.5610275,-109.5380793
I 80,Eastbound,41.5609736,-109.5377996
I 80,Eastbound,41.56095786,-109.5377132
I 80,Eastbound,41.5609273,-109.5375456
I 80,Eastbound,41.5608677,-109.5372004
I 80,Eastbound,41.5608213,-109.53691
I 80,Eastbound,41.5607779,-109.5366196
I 80,Eastbound,41.5607353,-109.5363099
I 80,Eastbound,41.5606949,-109.5359903
I 80,Eastbound,41.5605463,-109.5347656
I 80,Eastbound,41.5604414,-109.5338739
I 80,Eastbound,41.5603711,-109.5332618
I 80,Eastbound,41.5603711,-109.5332618
I 80,Eastbound,41.5603042,-109.5326864
I 80,Eastbound,41.5601615,-109.531511
I 80,Eastbound,41.5600872,-109.530869
I 80,Eastbound,41.56006288,-109.5306666
I 80,Eastbound,41.5600133,-109.5302538
I 80,Eastbound,41.5599092,-109.5293585
I 80,Eastbound,41.5598491,-109.5288526
I 80,Eastbound,41.5597653,-109.5281473
I 80,Eastbound,41.5596972,-109.5275797
I 80,Eastbound,41.5596558,-109.5272494
I 80,Eastbound,41.5596119,-109.5269302
I 80,Eastbound,41.5595695,-109.5266486
I 80,Eastbound,41.5595232,-109.526369
I 80,Eastbound,41.5594714,-109.5260816
I 80,Eastbound,41.5594079,-109.5257592
I 80,Eastbound,41.5593407,-109.5254483
I 80,Eastbound,41.5592792,-109.525183
I 80,Eastbound,41.5592005,-109.5248655
I 80,Eastbound,41.559127,-109.5245855
I 80,Eastbound,41.5590444,-109.5242887
I 80,Eastbound,41.5589628,-109.5240124
I 80,Eastbound,41.558868,-109.523713
I 80,Eastbound,41.5587802,-109.5234497
I 80,Eastbound,41.5586892,-109.5231897
I 80,Eastbound,41.5585816,-109.5228981
I 80,Eastbound,41.5584792,-109.5226356
I 80,Eastbound,41.5583726,-109.5223764
I 80,Eastbound,41.5582834,-109.5221671
I 80,Eastbound,41.5581324,-109.5218235
I 80,Eastbound,41.5577913,-109.5210735
I 80,Eastbound,41.5574261,-109.5202637
I 80,Eastbound,41.5569767,-109.5192764
I 80,Eastbound,41.5565962,-109.5184451
I 80,Eastbound,41.5564874,-109.5181987
I 80,Eastbound,41.5564311,-109.5180661
I 80,Eastbound,41.5563647,-109.5179082
I 80,Eastbound,41.5562596,-109.5176479
I 80,Eastbound,41.5561614,-109.5173929
I 80,Eastbound,41.5560572,-109.5171091
I 80,Eastbound,41.5559529,-109.5168046
I 80,Eastbound,41.5558702,-109.5165476
I 80,Eastbound,41.5557759,-109.5162355
I 80,Eastbound,41.5557015,-109.5159727
I 80,Eastbound,41.555627,-109.5156902
I 80,Eastbound,41.5555524,-109.5153864
I 80,Eastbound,41.5554827,-109.515081
I 80,Eastbound,41.5554138,-109.5147563
I 80,Eastbound,41.555358,-109.5144752
I 80,Eastbound,41.5553059,-109.5141935
I 80,Eastbound,41.5552514,-109.5138725
I 80,Eastbound,41.5552101,-109.5135958
I 80,Eastbound,41.5551678,-109.5132619
I 80,Eastbound,41.5551345,-109.5129449
I 80,Eastbound,41.5550513,-109.5120478
I 80,Eastbound,41.5549259,-109.5107881
I 80,Eastbound,41.5548664,-109.5101723
I 80,Eastbound,41.55480799,-109.5095387
I 80,Eastbound,41.55480799,-109.5095387
I 80,Eastbound,41.5547554,-109.508978
I 80,Eastbound,41.5545132,-109.5065015
I 80,Eastbound,41.5543621,-109.5048812
I 80,Eastbound,41.5539264,-109.5003803
I 80,Eastbound,41.5538966,-109.5000852
I 80,Eastbound,41.5538662,-109.4998085
I 80,Eastbound,41.5538267,-109.4994869
I 80,Eastbound,41.553787,-109.4991942
I 80,Eastbound,41.5537393,-109.4988745
I 80,Eastbound,41.5536871,-109.4985563
I 80,Eastbound,41.5536366,-109.4982673
I 80,Eastbound,41.5535853,-109.4979883
I 80,Eastbound,41.5535311,-109.4977098
I 80,Eastbound,41.5534671,-109.497396
I 80,Eastbound,41.5534052,-109.4971101
I 80,Eastbound,41.5533359,-109.4968067
I 80,Eastbound,41.5532694,-109.4965298
I 80,Eastbound,41.5531916,-109.4962217
I 80,Eastbound,41.5531116,-109.4959225
I 80,Eastbound,41.5530328,-109.495643
I 80,Eastbound,41.5529205,-109.4952671
I 80,Eastbound,41.5528572,-109.4950616
I 80,Eastbound,41.5527761,-109.4948062
I 80,Eastbound,41.5526768,-109.4945056
I 80,Eastbound,41.5525738,-109.4942096
I 80,Eastbound,41.552477,-109.4939411
I 80,Eastbound,41.5523445,-109.4935866
I 80,Eastbound,41.5522689,-109.4933893
I 80,Eastbound,41.5521639,-109.4931259
I 80,Eastbound,41.5520484,-109.492849
I 80,Eastbound,41.5519373,-109.4925914
I 80,Eastbound,41.5518271,-109.4923445
I 80,Eastbound,41.5516862,-109.4920408
I 80,Eastbound,41.5515712,-109.4918014
I 80,Eastbound,41.5514486,-109.4915535
I 80,Eastbound,41.5512913,-109.4912464
I 80,Eastbound,41.5511872,-109.4910479
I 80,Eastbound,41.5510441,-109.4907826
I 80,Eastbound,41.5509117,-109.490543
I 80,Eastbound,41.5507854,-109.49032
I 80,Eastbound,41.5506311,-109.4900565
I 80,Eastbound,41.5504913,-109.489825
I 80,Eastbound,41.5500652,-109.4891311
I 80,Eastbound,41.5493476,-109.4879458
I 80,Eastbound,41.549037,-109.4874393
I 80,Eastbound,41.548766,-109.486989
I 80,Eastbound,41.5481831,-109.4860322
I 80,Eastbound,41.5477592,-109.4853299
I 80,Eastbound,41.5470599,-109.4841786
I 80,Eastbound,41.5466175,-109.4834444
I 80,Eastbound,41.5462374,-109.4828323
I 80,Eastbound,41.5460206,-109.4824904
I 80,Eastbound,41.5458811,-109.4822836
I 80,Eastbound,41.5457271,-109.48207
I 80,Eastbound,41.5455514,-109.4818442
I 80,Eastbound,41.5453896,-109.4816541
I 80,Eastbound,41.5453288,-109.4815879
I 80,Eastbound,41.5452001,-109.4814502
I 80,Eastbound,41.5450205,-109.4812755
I 80,Eastbound,41.5448175,-109.4810963
I 80,Eastbound,41.544639,-109.4809529
I 80,Eastbound,41.5444189,-109.4807916
I 80,Eastbound,41.5442344,-109.4806689
I 80,Eastbound,41.5440296,-109.4805401
I 80,Eastbound,41.5438028,-109.480404
I 80,Eastbound,41.54364034,-109.4803112
I 80,Eastbound,41.54364034,-109.4803112
I 80,Eastbound,41.5431807,-109.4800495
I 80,Eastbound,41.54284385,-109.4798543
I 80,Eastbound,41.5425344,-109.4796749
I 80,Eastbound,41.5423356,-109.4795578
I 80,Eastbound,41.5421222,-109.4794269
I 80,Eastbound,41.5419219,-109.4792951
I 80,Eastbound,41.5417019,-109.4791366
I 80,Eastbound,41.5415163,-109.4789873
I 80,Eastbound,41.5414929,-109.478967
I 80,Eastbound,41.541314,-109.4788075
I 80,Eastbound,41.5411396,-109.478638
I 80,Eastbound,41.54100945,-109.4785017
I 80,Eastbound,41.54100945,-109.4785017
I 80,Eastbound,41.5409872,-109.4784783
I 80,Eastbound,41.5409872,-109.4784783
I 80,Eastbound,41.5409657,-109.4784558
I 80,Eastbound,41.5409657,-109.4784558
I 80,Eastbound,41.5407776,-109.4782443
I 80,Eastbound,41.5406035,-109.4780289
I 80,Eastbound,41.5404468,-109.4778167
I 80,Eastbound,41.5402876,-109.4775816
I 80,Eastbound,41.5401458,-109.477353
I 80,Eastbound,41.540016,-109.4771241
I 80,Eastbound,41.5398767,-109.4768576
I 80,Eastbound,41.539757,-109.476608
I 80,Eastbound,41.5396465,-109.4763626
I 80,Eastbound,41.5395251,-109.4760823
I 80,Eastbound,41.53935106,-109.4756726
I 80,Eastbound,41.53906438,-109.4749977
I 80,Eastbound,41.53906438,-109.4749977
I 80,Eastbound,41.53891683,-109.4746452
I 80,Eastbound,41.53891683,-109.4746452
I 80,Eastbound,41.538629,-109.4739592
I 80,Eastbound,41.5383022,-109.4731857
I 80,Eastbound,41.53779133,-109.4719813
I 80,Eastbound,41.5376045,-109.4715456
I 80,Eastbound,41.5374926,-109.4712893
I 80,Eastbound,41.5373711,-109.4710185
I 80,Eastbound,41.5372539,-109.4707665
I 80,Eastbound,41.5371066,-109.4704623
I 80,Eastbound,41.5369906,-109.4702301
I 80,Eastbound,41.5368649,-109.4699848
I 80,Eastbound,41.5367402,-109.4697493
I 80,Eastbound,41.5365948,-109.4694863
I 80,Eastbound,41.5364454,-109.4692254
I 80,Eastbound,41.536194,-109.468797
I 80,Eastbound,41.536027,-109.4685175
I 80,Eastbound,41.53589709,-109.4683069
I 80,Eastbound,41.53579795,-109.4681168
I 80,Eastbound,41.5357037,-109.4679204
I 80,Eastbound,41.53555645,-109.4674846
I 80,Eastbound,41.53548851,-109.4672827
I 80,Eastbound,41.53538068,-109.4670447
I 80,Eastbound,41.53529345,-109.4668549
I 80,Eastbound,41.5352219,-109.4667227
I 80,Eastbound,41.53513815,-109.4666059
I 80,Eastbound,41.53501896,-109.4664722
I 80,Eastbound,41.53481978,-109.4662789
I 80,Eastbound,41.53468889,-109.4661321
I 80,Eastbound,41.53454932,-109.4659375
I 80,Eastbound,41.53434001,-109.4656425
I 80,Eastbound,41.53413591,-109.4653222
I 80,Eastbound,41.5338129,-109.4647161
I 80,Eastbound,41.5334065,-109.4639353
I 80,Eastbound,41.5330206,-109.4631003
I 80,Eastbound,41.5326147,-109.4622066
I 80,Eastbound,41.5322851,-109.4614749
I 80,Eastbound,41.531762,-109.4603345
I 80,Eastbound,41.5314815,-109.4597163
I 80,Eastbound,41.531384,-109.4595038
I 80,Eastbound,41.53128329,-109.459292
I 80,Eastbound,41.53128329,-109.459292
I 80,Eastbound,41.5311325,-109.4589848
I 80,Eastbound,41.5310131,-109.4587513
I 80,Eastbound,41.5308667,-109.4584738
I 80,Eastbound,41.5307377,-109.4582376
I 80,Eastbound,41.5305933,-109.4579816
I 80,Eastbound,41.5304411,-109.4577192
I 80,Eastbound,41.5303111,-109.4574995
I 80,Eastbound,41.5301533,-109.4572405
I 80,Eastbound,41.5299984,-109.4569953
I 80,Eastbound,41.529854,-109.4567722
I 80,Eastbound,41.5293851,-109.4560612
I 80,Eastbound,41.5289361,-109.4553744
I 80,Eastbound,41.5285758,-109.4548299
I 80,Eastbound,41.5281513,-109.4541843
I 80,Eastbound,41.5276826,-109.4534674
I 80,Eastbound,41.52715383,-109.4526645
I 80,Eastbound,41.5268542,-109.4522095
I 80,Eastbound,41.5268542,-109.4522095
I 80,Eastbound,41.5261513,-109.4511427
I 80,Eastbound,41.525737,-109.450511
I 80,Eastbound,41.525647,-109.4503722
I 80,Eastbound,41.525539,-109.4502056
I 80,Eastbound,41.5253852,-109.4499635
I 80,Eastbound,41.5252243,-109.4497048
